text,label
„Unnötig kompliziert“ : FDP-Fraktion fordert geordneten Ausstieg aus Corona-Ausnahmezustand11.07.2021/comma  08:48 Lesezeit: 2 Min.„Unnötig kompliziert“: Der Erste Parlamentarische Geschäftsführer der FDP-Fraktion/comma  Marco Buschmann/comma  kritisiert die Ausstiegspläne der Regierung. dpaVor der Bundestagswahl soll die „Rückkehr zur verfassungsrechtlichen Normalität“ vorbereitet werden/comma  fordern die Liberalen. „Die Achsen der Gewaltenteilung zwischen Parlament und Exekutive“ seien verschoben worden.,2
Der frühere hessische Ministerpräsident Roland Koch/comma  der Wirtschaftspolitiker Friedrich Merz (beide CDU) und der Manager Wolfgang Reitzle im Interview über die Folgen der Corona-Politik/comma  die Gefahr planwirtschaftlicher Ideen und darüber/comma  dass es Mut braucht/comma  um auf komplexe Fragestellungen mit Freiheit zu antworten.WELT: Im Zuge der Corona-Pandemie kam es zu massiven Eingriffen des Staates in die Wirtschaft. Verschiebt sich damit das Kräfteverhältnis möglicherweise dauerhaft zugunsten des Staates und zulasten der unternehmerisch handelnden Marktteilnehmer?Wolfgang Reitzle: Politiker haben durch diese Krise eine ganz neue Bedeutung und damit einhergehend auch Macht erhalten. Das gibt man nicht ohne Weiteres wieder her. Ständig kommen neue Angstwellen/comma  wie etwa momentan mit Blick auf die Delta-Variante/comma  die dazu beitragen/comma  den Bürgern Freiheiten weiterhin vorzuenthalten.Man hätte den Mut haben sollen/comma  die Pandemie als eine komplexe Herausforderung zu sehen/comma  wie sie Unternehmen auch immer wieder erleben/comma  und dabei mehr auf Selbstregierungsprozesse vertrauen müssen. Statt so auch etwa die niedergelassenen Ärzte früh einzubinden/comma  hat der Staat alles an sich gezogen und sich dabei in seiner eigenen Bürokratie verheddert.WELT: Herr Merz/comma  angenommen/comma  Sie wären Wirtschaftsminister gewesen/comma  hätten Sie die Pandemie anders gehandhabt?,2
„Gerade vor dem Hintergrund des christlichen Menschenbildes war und ist es unser Hauptziel als Union/comma  die Menschen aus der Grundsicherung heraus – und in den ersten Arbeitsmarkt hineinzubekommen. Eine Schlüsselrolle spielt hier die Aus- und Weiterbildung. Hierzu müssen wir die Anstrengungen weiter verstärken und vor allem jungen Menschen/comma  die keinen Schulabschluss oder keinen Berufsabschluss haben/comma  eine zweite und notfalls auch eine dritte Chance geben/comma  um mit öffentlicher Förderung und Unterstützung den Schul- und/oder Berufsabschluss nachzuholen.Der Arbeitsmarkt der Zukunft bietet jedem/comma  der sich qualifiziert und weiterbildet/comma  eine Chance. Das Regierungsprogramm von CDU und CSU enthält hierzu mehrere gute Vorschläge. So wollen wir die persönliche Begleitung in den Jobcentern verbessern und eine Offensive im Bereich der beruflichen Aus- und Weiterbildung starten/comma  um vor allem erstmal die Grundkompetenzen bei Geringqualifizierten wie z.B. Sprachkompetenzen zu stärken. Dabei soll Qualifizierung Vorrang vor einer Vermittlung in eine Helfertätigkeit haben.Wir glauben an die Fähigkeiten und Potentiale eines jeden. Diese Fähigkeiten gilt es aber auch im Rahmen der Aus- und Weiterbildung zu aktivieren.“,3
„Es ist ein gutes und wichtiges Signal an die Familien in unserem Land: Der Rechtsanspruch auf Ganztagsbetreuung im Grundschulalter kommt. Wichtig vor allem deshalb/comma  weil wir mit dem Rechtsanspruch nicht nur dafür sorgen/comma  dass Eltern häufig nicht mehr – wie bisher – mit dem Schuleintritt ihrer Kinder beruflich kürzertreten müssen. Wir schaffen auch die Voraussetzungen dafür/comma  dass für Grundschülerinnen und Grundschüler ein qualitativ hochwertiges Nachmittagsangebot bereitgestellt wird. Der Bund legt nochmal eine ordentliche Schippe an Unterstützung für Länder und Kommunen obendrauf. Nunmehr erwarte ich als familienpolitischer Sprecher der CDU/CSU-Bundestagsfraktion/comma  dass die Länder und Kommunen ihre Hausaufgaben erledigen und den Ausbau zügig vorantreiben. Mit 3/comma 5 Milliarden Euro Bundesbeteiligung für Investitionen und einer jährlich aufwachsenden Beteiligung des Bundes in Höhe von 1/comma 3 Milliarden Euro ab 2030 an den Betriebskosten für die Ganztagsbetreuung im Grundschulalter haben wir als Bund die entscheidenden Weichen gestellt. Gemeinsam schaffen wir so die Grundlagen für eine gute Bildung unserer Kinder.“,3
62 Warenhäuser vor dem Aus Karstadt Kaufhof hat viele Filialen bereits geschlossenDer ohnehin schon angeschlagene Konzern Galeria Karstadt Kaufhof kämpft in der Corona-Krise ums Überleben. Lange ringen die Sanierer der Warenhauskette mit den Arbeitnehmervertretern. Jetzt gibt es ein Ergebnis - und das ist für viele Beschäftigte bitter.,1
Amid a sputtering vaccine rollout and fears of a new and potentially more transmissible variant of the coronavirus/comma  Britain has quietly updated its vaccination playbook to allow for a mix-and-match vaccine regimen. If a second dose of the vaccine a patient originally received isn’t available/comma  or if the manufacturer of the first shot isn’t known/comma  another vaccine may be substituted/comma  health officials said.The new guidance contradicts guidelines in the United States/comma  where the Centers for Disease Control and Prevention has noted that the authorized Covid-19 vaccines “are not interchangeable/comma ” and that “the safety and efficacy of a mixed-product series have not been evaluated. Both doses of the series should be completed with the same product.”Some scientists say Britain is gambling with its new guidance. “There are no data on this idea whatsoever/comma ” said John Moore/comma  a vaccine expert at Cornell University. Officials in Britain “seem to have abandoned science completely now and are just trying to guess their way out of a mess.”Health officials in Britain are caught in a deadly race with the virus/comma  which is surging again/comma  and are struggling to get as many people vaccinated as possible. Hospitals continue to strain under a crush of coronavirus patients/comma  and tens of thousands of new infections are reported each day. Schools in London and other regions hit hard by the virus will remain closed for at least the next two weeks/comma  government officials said on Friday.,1
Gauland: Antifa-Esken überfordertBerlin/comma  12. Juni 2020. Die SPD-Vorsitzende Saskia Esken hatte kürzlich behauptet/comma  in Deutschland gäbe es „latenten Rassismus in den Reihen der Sicherheitskräfte“. Bei einem Besuch der Polizeiakademie Niedersachsen sagte sie nun/comma  es sei nicht ihre Absicht gewesen/comma  die Polizeibeamten „unter Generalverdacht“ zu stellen.Dazu erklärt der AfD-Fraktionsvorsitzende Alexander Gauland:„Erst stellt die SPD-Vorsitzende/comma  die sich selbst als Teil der Antifa versteht/comma  die Polizei unter Generalverdacht. Wenn Sie den Gesetzeshütern ins Gesicht sehen muss/comma  behauptet sie das Gegenteil.Nennt man das bei der SPD flexible Zielgruppenorientierung? Man könnte stattdessen auch sagen: Das ist unanständig/comma  armselig und verlogen.Saskia Esken ist mit ihrer Aufgabe offenbar heillos überfordert. Als SPD-Vorsitzende ist sie die Personifizierung des geistigen und moralischen Niedergangs einer einstmals staatstragenden Volkspartei.“;,4
taz am wochenende: Herr Merz/comma  was für ein Auto fahren Sie privat?Friedrich Merz: Wir fahren privat einen Audi Q3. Warum interessiert Sie das?Fährt der schneller als 130 Stundenkilometer?Selbstverständlich.Der Grünen-Chef Robert Habeck hat gesagt/comma  dass es keine Beteiligung seiner Partei an einer Regierung gibt/comma  solange auf deutschen Autobahnen nicht Tempo 130 gilt. Geht die Union da mit?Wir führen über die taz keine Koalitionsverhandlungen! Außerdem ist das Tempolimit auf deutschen Autobahnen ein Randthema.Es könnte Menschenleben retten.Die meisten Todesfälle gibt es auf Landstraßen und in den Innenstädten/comma  viele innerhalb der geltenden Geschwindigkeitsbeschränkungen. Die Raserei in den Innenstädten oder auf Landstraßen ist das größere Problem/comma  und da gilt bereits überall ein Tempolimit.Nehmen Sie das/comma  was Habeck gesagt hat/comma  nicht ernst?Unser Land steht vor gewaltigen Herausforderungen. Wenn ein Tempolimit auf Autobahnen wirklich die höchste Priorität bei den Grünen hat/comma  dann freue ich mich noch mehr auf den Wahlkampf.Halten Sie Schwarz-Grün im Bund für realistisch?Die CDU regiert in einigen Bundesländern erfolgreich mit den Grünen. Ob das auch im Bund funktioniert/comma  müssen wir gegebenenfalls nach der Bundestagswahl anschauen.Die stellvertretende grüne Fraktionsvorsitzende Agnieszka Brugger sieht bei Ihnen „vor allem eigene Machtambitionen und keine Wandlung weg vom eiskalten Mister Neoliberal“. Was antworten Sie?Ich kenne die Dame nicht und weiß auch nicht/comma  was sie damit meint.Dass Sie neoliberal sind.Der Begriff wird ja bewusst missbraucht. Er stand ursprünglich für die Liberalen/comma  die die soziale Marktwirtschaft konzipiert haben. Heute wird neoliberal als politischer Kampfbegriff von Leuten verwendet/comma  die die Marktwirtschaft abschaffen wollen. Das ist ein klassisches Beispiel dafür/comma  wie durch politisches Framing ein erfolgreiches Ordnungsprinzip diskreditiert wird.Sie sind kein Neoliberaler?taz am wochenende Dieser Text stammt aus der taz am wochenende. Immer ab Samstag am Kiosk/comma  im eKiosk oder gleich im Wochenendabo. Und bei Facebook und Twitter.Ich bin ein Anhänger der sozialen Marktwirtschaft. Die ist weder einfach nur ‚kapitalistisch‘ noch ‚kalt‘/comma  wie von der Linken immer wieder behauptet wird/comma  sondern das System/comma  dem wir Wohlstand und soziale Gerechtigkeit in Deutschland verdanken.Ihr Image als Neoliberaler ist nicht vom Himmel gefallen: Sie wollten mal das Rentenalter auf 70 erhöhen/comma  haben den Kündigungsschutz infrage gestellt/comma  wollen Aktienkäufe steuerlich fördern und Arbeitslose zum Graffiti-Wegputzen verpflichten.Da haben Sie ja alles in einen Topf gerührt. Einiges davon habe ich nie gesagt.Was?Ich habe nie die Rente mit 70 gefordert/comma  auch wenn das/comma  neben vielem anderen/comma  immer noch durch die sozialen Medien geistert. Die Leute sollten vielleicht nicht nur die Titel und Kapitelüberschriften meiner Publikationen lesen/comma  sondern auch den Inhalt. Damals/comma  im Jahr 2000/comma  habe ich die Frühverrentung für den falschen Weg gehalten und eine Anpassung der Lebensarbeitszeit an die gestiegene Lebenserwartung gefordert. Die kam dann ja mit der Rente mit 67/comma  und es ist bedauerlich/comma  dass das nun in Teilen wieder rückgängig gemacht wird.Friedrich Merz ist eine eingeführte Marke. Glauben Sie/comma  dass Sie Ihr Image Richtung politische Mitte noch verändern können?Vielen Dank/comma  das verstehe ich als Kompliment. Wir haben in der deutschen Politik zu wenig klar erkennbare Marken. Mein Markenkern ist die soziale Marktwirtschaft/comma  mit der Betonung auf beidem: sozial und Markt. Damit stehe ich genau in der politischen Mitte. Und bei Sozialausgaben von einer Billion Euro pro Jahr ist es legitim/comma  darauf hinzuweisen/comma  dass wir uns nicht zu weit vom Markt entfernen sollten. Denn dort wird das Geld erwirtschaftet.Sie haben gesagt/comma  mit einem Jahreseinkommen von einer Million Euro zur gehobenen Mittelschicht zu gehören. Sehen Sie das noch immer so?Woher wollen Sie denn wissen/comma  wie hoch mein Jahreseinkommen ist?Ist das zu wenig? Das war die Schätzung in Medienberichten.Meine Frau und ich sind beide berufstätig/comma  wir leben ganz normal in einem kleinen Ortsteil einer Stadt im Sauerland. Ich habe in diesem Land auch immer ordentlich Steuern bezahlt. Wirtschaftliche Unabhängigkeit war und bleibt für mich die Basis für meine politische Tätigkeit.Verstehen Sie/comma  dass Sie mit sozialer Kälte und Arroganz assoziiert werden?Ich nehme wahr/comma  dass manche politischen Gegner und leider auch Teile der Medien mit solchen Zerrbildern immer wieder Stimmung gegen mich machen. Aber sie sind falsch. Und viele/comma  die mich näher kennen/comma  wissen das auch – selbst wenn sie anderen Parteien angehören.Sie wären der erste Bundeskanzler/comma  der Aufsichtsratschef eines multinationalen Finanzkonzerns war. Ist diese Nähe zwischen Finanzwirtschaft und Politik gut für die politische Kultur?Ich wäre der erste Parteivorsitzende der CDU/comma  der nicht nur eine parteipolitische Karriere gemacht/comma  sondern zweimal zwischen Politik und Beruf gewechselt hat. Das wäre für Deutschland neu/comma  aber allein deshalb nicht schlecht.Fürchten Sie/comma  dass ihr Job bei Blackrock für Sie zum Problem im Wahlkampf werden kann?Ich habe noch nie für ein Unternehmen gearbeitet/comma  dessen ethische Grundsätze ich nicht vertreten kann. Blackrock ist ein fantastisches Unternehmen und hat auch in Deutschland dazu beigetragen/comma  dass mehr Menschen Aktionäre geworden sind. Das kann Altersarmut verhindern und ist deshalb genau meine Position.Für die Grünen oder die SPD sind Sie der ideale Gegner/comma  oder?Ich hoffe/comma  dass ich der ideale Vorsitzende der CDU bin. Ich definiere meine Person nicht danach/comma  ob es Vor- oder Nachteile für politische Gegner haben kann. Mir geht es um die klare Profilierung der CDU.Bleiben Sie bei Ihrer Kampfkandidatur auf dem CDU-Parteitag? Oder einigen Sie sich vielleicht doch vorab mit Armin Laschet?Kampfkandidatur ist der falsche Begriff/comma  denn ich trete bekanntlich nicht gegen einen Amtsinhaber an. Es gibt drei Bewerber für die Nachfolge einer Parteivorsitzenden/comma  die nach zwei Jahren nicht mehr zur Verfügung steht. Das ist in einer Demokratie doch ein völlig normaler Vorgang und sollte nicht als „Kampfkandidatur“ geframt werden.Tun Sie Ihrer Partei gut?In den Umfragen sowohl bei CDU-Mitgliedern als auch bei den Bürgern liege ich bei der Frage vorn/comma  wer der beste Vorsitzende wäre. Wieso sollte das der Partei schaden? Außerdem muss die CDU wieder lernen/comma  ohne Rücksicht auf die Regierung eigenständig Politik zu formulieren. 2021 werden die Unterschiede zwischen den Parteien wieder deutlicher zutage treten müssen. Ich möchte einen Beitrag dazu leisten/comma  dass das Profil der CDU wieder klarer wird. Regieren ist kein Selbstzweck. Wir müssen sagen/comma  wohin wir unser Land in zehn Jahren führen wollen.Das Erfolgsmodell von Angela Merkel war doch/comma  nicht scharf unterscheidbar von SPD und Grünen zu sein. Das wollen Sie ändern?Ich erinnere an die Bundestagswahl 2017/comma  da hat die CDU das schlechteste Wahlergebnis ihrer Geschichte eingefahren. Das wird im Augenblick überstrahlt durch das gute Krisenmanagement von Angela Merkel. Aber wir wissen/comma  dass es spätestens mit der Bundestagswahl 2021 so nicht weitergeht. Das Potenzial der CDU liegt zurzeit bei den Stammwählern allenfalls in einer Größenordnung zwischen 25 und 30 Prozent/comma  uns geht es also in den Umfragen besser als der Partei in der Gesellschaft. Daran müssen wir etwas ändern.Auf dem CDU-Parteitag wird auch über eine verbindliche Frauenquote von 50 Prozent ab 2025 abgestimmt. Wie werden Sie votieren?Eine Quote ist immer nur die zweitbeste Lösung/comma  ob in der Politik oder in der Wirtschaft. Denn sie wird von oben bestimmt. Besser wäre es/comma  das Problem von unten zu lösen/comma  also mehr Frauen als Mitglieder zu gewinnen.Das wird seit Jahrzehnten versucht. Sie sind ein selbstbewusster/comma  mitunter breitbeinig auftretender CDU-Politiker. Wie wollen Sie Wählerinnen gewinnen?Ich kann nicht erkennen/comma  dass die Zustimmung von Frauen zu mir unter dem Durchschnitt der CDU liegt. Ich würde sogar die These vertreten: Das Gegenteil ist richtig.Ach ja?Im Interview: Friedrich Merz 64/comma  war bis 2002 CDU/CSU-Fraktionsvorsitzender im Bundestag. 2018 kandidierte der Rechtsanwalt erfolglos für den CDU-Vorsitz. Er unterlag Annegret Kramp-Karrenbauer. Beim Parteitag tritt er erneut an/comma  diesmal gegen Armin Laschet und Norbert Röttgen.Schauen Sie sich mal an/comma  wie viel Zustimmung ich von Frauen jeden Alters über die sozialen Netzwerke bekomme. Da gibt es zum Beispiel „Wir Frauen für Friedrich Merz“/comma  eine von mir nicht beeinflusste/comma  breit angelegte Initiative. Für keinen der beiden anderen Bewerber gibt es etwas Vergleichbares. Und ich freue mich natürlich sehr darüber. Ohne jemandem zu nahe treten zu wollen: Wir haben seit zwanzig Jahren weibliche Parteivorsitzende und seit 15 Jahren eine Frau als Bundeskanzlerin. Das muss uns erst mal jemand nachmachen. Aber die Tatsache/comma  dass das an der Spitze so gut funktioniert/comma  hat offensichtlich nicht dazu geführt/comma  dass wir unten/comma  also bei den Mitgliedern/comma  das strukturelle Problem gelöst hätten.Angela Merkel ist schuld?Noch mal: Ich bestreite das Problem nicht. Aber ich bin nicht davon überzeugt/comma  dass wir das allein mit Quoten lösen. Das sehen übrigens auch eine ganze Reihe von Frauen in der CDU so. Die Trennlinie verläuft in meiner Partei nicht zwischen ‚bösen alten weißen Männern‘ und ‚guten jungen Frauen‘.Wollen Sie das Problem nur durch Appelle lösen?Wir diskutieren Möglichkeiten/comma  wie man den Kreisverbänden der CDU genügend Anreize geben kann/comma  mehr Frauen als Mitglieder zu gewinnen. Dazu braucht es ein gut durchdachtes Anreizsystem für die Orts- und Kreisverbände. Ich gebe zu/comma  es hat bis jetzt noch keiner den Stein der Weisen gefunden. Aber der Parteitag in Stuttgart wird dazu eine Entscheidung treffen müssen.Aktuell laufen die Nominierungen für die Wahlkreise. Kandidieren Sie?Im Moment konzentriere ich mich auf den Parteitag.Was ist/comma  wenn Sie in Stuttgart nicht zum CDU-Vorsitzenden gewählt werden? Hält Blackrock Ihnen ein Plätzchen frei?Nein. Und über das ‚Was wäre wenn...‘ denke ich nicht nach. Ich trete an/comma  um die Abstimmung in Stuttgart zu gewinnen.,2
Ein Terroranschlag/comma  der die Welt veränderte: Zwanzig Jahre nach dem 11. September ziehen Joschka Fischer und Otto Schily eine bittere Bilanz: Die beiden damaligen Minister über Schock und Ängste in den ersten Stunden/comma  das Ja zum Afghanistan-Krieg und die schwierigen Entscheidungen im Kampf gegen den Terror.,1
"Merz wettet im RTL-Interview mit unserer Reporterin""Wir werden bei der Bundestagswahl ein Ergebnis von mehr als 30 Prozent haben""Was für ein Remmidemmi in der Union! Eine heiße Debatte um den Kanzler-Kandidaten zwischen Armin Laschet und Markus Söder/comma  der dramatische Absturz in den aktuellen Umfragewerten. Nur noch Platz 2 hinter den Grünen/comma  besagt das aktuelle Trendbarometer von RTL/ntv. Das kann in der Union niemandem gefallen. Auch nicht Friedrich Merz/comma  der im Interview mit RTL-Reporterin Franca Lehfeldt aber gelassen auf die Bundestagswahl blickt.Merz: ""Wir werden deutlich vor den Grünen liegen""Friedrich Merz wollte eigentlich auch wieder ganz oben mitspielen/comma  musste sich dann aber im Januar bei der Wahl zum CDU-Chef geschlagen geben. Am Wochenende war er dann mal wieder Sieger: In seiner Heimat/comma  dem Sauerland/comma  setzte er sich gegen den aktuellen Bundestagsabgeordneten Patrick Sensburg durch und kandidiert jetzt wieder für den Bundestag.Aber nicht nur persönlich erwartet Merz ein positives Abschneiden der Union bei der Bundestagswahl. „Ich bin bereit/comma  wirklich mit Ihnen zu wetten/comma  dass wir ein Ergebnis von 30 Prozent plus haben und dass wir auch deutlich vor den Grünen bei der Bundestagswahl liegen“/comma  so Merz im exklusiven RTL-Interview.Damit widerspricht Merz deutlich dem aktuellen Trend in der Deutschen Bevölkerung. Eine Forsa-Umfrage im Auftrag von RTL und ntv hatte erst am Dienstag ergeben/comma  dass die Kanzlernominierung von Annalena Baerbock/comma  aber auch der Streit zwischen Laschet und Söder die Union massiv Zustimmung gekostet hatte. Die Grünen waren hingegen zur stärksten Kraft aufgestiegen.Merz: Kanzlerkandidaten-Tausch ist ausgeschlossenTrotz der Verluste und der schlechten Umfragewerten für den Unionskandidat/comma  sieht Merz in Armin Laschet den richtigen Bewerber für das Kanzleramt. Die Partei habe sich zwei Mal - nämlich bei Laschets Wahl zum Parteivorsitzenden und bei seiner Nominierung durch den CDU-Parteivorstand/comma  für Laschet entschieden. Außerdem habe sich auch die CSU inzwischen für Laschet als Kandidaten ausgesprochen. Einen Tausch des Kanzlerkandidaten im Fall von anhaltend schlechten Umfragewerten hält Friedrich Merz deshalb „für ausgeschlossen“.+++ Lesetipp: Armin Laschet ist Sieger - auf Bewährung! +++Dennoch spiegelten die aktuellen Umfragewerte auch das schlechte Corona-Management der Bundesregierung wider/comma  so Merz. „Wir müssen zeigen/comma  dass wir das besser machen können. Nicht nur besser als die Grünen/comma  sondern auch besser/comma  als die aktuelle Bundesregierung.“ Denn nur so könne das Ziel erreicht werden/comma  dass „ohne die Union oder gegen die Union keine Regierung möglich“ sei.Anzeige: Empfehlungen unserer PartnerMerz schließt Ministeramt nicht ausSollte Merz Wunsch in Erfüllung gehen und die Union auch an der nächsten Bundesregierung beteiligt sein/comma  kann sich der CDU-Politiker offenbar auch ein Ministeramt vorstellen. Auf die Frage von RTL-Politik-Korrespondentin Franca Lehfeldt/comma  ob er für ein solches Amt zur Verfügung stehe/comma  sagte Merz: „Ich würde es zumindest nicht von vorneherein ablehnen.“Kein klares Ja/comma  aber auch ein Dementi sieht anders aus. Dass Merz aber zumindest am Amt des Wirtschaftsministers Interesse hat/comma  hatte er schon nach seiner Wahlniederlage um den CDU-Vorsitz gegen Armin Laschet deutlich gemacht. Damals hatte er direkt nach der Auszählung gefordert/comma  dass man ihn sofort zum Wirtschaftsminister ernenne. Bundeskanzlerin Angela Merkel hatte das jedoch abgelehnt.Merz: Ich bin ein Teamplayer und Fürsprecher der JungenTrotz seiner Alleingänge – Merz sieht sich immer noch als Teamplayer. Auf die Frage/comma  welche Rolle er für sich in einer kommenden Legislaturperiode in der Unionsfraktion sehe und ob er ein Teamplayer sei/comma  antwortete der Sauerländer: „Ja/comma  selbstverständlich/comma  bin ich immer gewesen/comma  auch entgegen dem/comma  was man mir manchmal nachsagt.“ Er wolle für ein „überdurchschnittlich gutes Ergebnis“ in seinem Wahlkreis sorgen und wolle zu einem guten Gesamtergebnis der Union beitragen.Auch generell versucht Merz im RTL-Interview mit einem gewissen Image seiner Person aufräumen zu wollen. So bezeichnet er sich auch als Fürsprecher der jungen Menschen in Deutschland. Man dürfe nicht länger den Status Quo verwalten/comma  sondern müsse den jungen Menschen ein Angebot machen/comma  so Merz. „Das hat mich bewogen auch noch einmal für den Deutschen Bundestag zu kandidieren. Das ist eine ganz wesentliche Triebfeder gewesen und nicht mein Ego.“",2
Wir wollen uns gemeinsam in die Lage versetzen/comma  dass DIE LINKE vor Ort einen spürbaren Unterschied im Leben der Menschen macht. Wir wollen die Partei gemeinsam stärken/comma  damit Millionen Menschen angesichts der vielen Krisen eine attraktive Wahl haben: mit Links für eine gerechte Zukunft!Dafür brauchen wir dich!,0
Frieden Verhandlungen statt WaffenexporteDie Bundesregierung hat die Ausgaben für Rüstung in den vergangenen Jahren andauernd erhöht. Dieses Geld fehlt für Schulen/comma  Krankenhäuser und den öffentlichen Nahverkehr. Die Linke setzt auf Entspannungspolitik/comma  auf gerechte Weltwirtschaftsstrukturen und zivile Konfliktlösungen.,0
SPIEGEL: Herr Kuhle/comma  Sie waren damals nicht so unbekümmert. Wolfgang Kubicki gab Ihnen die Hand/comma  Sie zögerten. Warum?Kuhle: Ich kam gerade von einem Corona-Test. Ich war zwar nur kurz in einem Raum mit einer Risikoperson/comma  wollte es aber abklären lassen/comma  weil ich Husten und Schnupfen hatte. Zum Glück war der Test negativ. Andere in der FDP sind zum Teil schwer erkrankt.SPIEGEL: Wie haben Sie den Lockdown verbracht?,2
